,DATE,TEAM_ABBREVIATION,OPP_TEAM_ABBREVIATION,PTS,OPP_PTS,WINS_LOSSES,OPP_WINS_LOSSES,MEAN_PTS,MEAN_PTS_QTR1,MEAN_PTS_QTR2,MEAN_PTS_QTR3,MEAN_PTS_QTR4,MEAN_FG_PCT,MEAN_FT_PCT,MEAN_FG3_PCT,MEAN_AST,MEAN_REB,MEAN_TOV,OPP_TEAM_MEAN_PTS,OPP_TEAM_MEAN_PTS_QTR1,OPP_TEAM_MEAN_PTS_QTR2,OPP_TEAM_MEAN_PTS_QTR3,OPP_TEAM_MEAN_PTS_QTR4,OPP_TEAM_MEAN_FG_PCT,OPP_TEAM_MEAN_FT_PCT,OPP_TEAM_MEAN_FG3_PCT,OPP_TEAM_MEAN_AST,OPP_TEAM_MEAN_REB,OPP_TEAM_MEAN_TOV,ODDS_ML_BETONLINE,ODDS_ML_BOGDOG,ODDS_ML_BUMBET,ODDS_ML_INTERTOPS,ODDS_ML_OPENING,OPP_ODDS_ML_BOGDOG,OPP_ODDS_ML_BUMBET,OPP_ODDS_ML_OPENING,OPP_ODDS_ML_BETONLINE,OPP_ODDS_ML_INTERTOPS
337,2019-12-08,POR,OKC,96,108,9-14,9-12,113.43,28.13,27.04,28.74,27.39,45.46,81.66,36.59,20.30,46.09,13.61,108.62,27.67,27.14,26.19,25.86,46.67,79.65,35.10,21.95,42.24,13.67,-165,-190,-190,-165,-160,+165,+165,+140,+145,+145
338,2019-12-08,LAL,MIN,142,125,20-3,10-11,113.30,28.87,29.39,29.00,25.35,48.52,73.94,36.67,26.43,45.43,14.57,114.33,29.14,28.71,27.86,26.71,44.09,75.77,33.01,23.71,47.76,14.86,-600,-700,-700,-600,-500,+450,+450,+345,+440,+440
339,2019-12-09,IND,LAC,99,110,15-8,17-7,109.22,25.83,28.52,28.61,25.48,47.29,81.53,37.01,24.83,44.09,13.43,115.29,27.79,28.29,28.50,30.29,45.84,77.74,35.65,23.38,48.88,15.46,-145,-140,-140,-150,+110,+120,+120,-130,+125,+130
340,2019-12-09,BOS,CLE,110,88,16-5,5-17,110.67,25.14,27.29,28.67,29.24,44.52,80.21,34.92,23.43,46.00,12.48,102.91,25.00,23.91,26.73,27.27,43.22,77.61,33.52,20.41,43.59,14.68,-1300,-1400,-1400,-1400,-1000,+750,+750,+600,+775,+750
341,2019-12-09,NOP,DET,103,105,6-17,9-14,113.17,29.52,27.52,27.43,28.17,44.97,74.04,36.86,24.57,44.30,15.78,108.74,29.57,26.61,25.39,27.17,47.20,73.74,39.61,25.26,43.04,15.52,-112,-120,-120,-115,-110,+100,+100,-101,-108,-105
342,2019-12-09,MIL,ORL,110,101,20-3,11-11,121.00,29.43,29.96,30.35,31.04,48.29,72.19,35.41,25.74,51.87,14.52,103.05,27.27,25.14,24.59,26.05,43.27,78.31,33.04,22.32,45.64,13.27,-1100,-1100,-1100,-1000,-784,+650,+650,+588,+700,+650
343,2019-12-09,HOU,SAC,118,119,15-7,9-13,120.55,27.91,32.05,30.41,27.86,44.53,78.96,34.09,21.95,48.23,15.27,105.09,26.59,26.64,25.50,25.73,44.79,78.04,34.82,22.73,41.95,14.68,-900,-1000,-1000,-900,-850,+600,+600,+588,+600,+600
344,2019-12-09,CHI,TOR,92,93,8-16,15-7,105.96,26.42,26.33,26.42,26.46,42.63,75.04,35.13,22.63,43.38,14.96,112.50,26.50,28.95,29.68,26.68,45.66,80.77,38.65,25.59,45.95,14.50,+215,+220,+220,+215,+173,-270,-270,-194,-255,-255
345,2019-12-09,PHO,MIN,125,109,10-12,10-12,115.27,29.45,26.86,29.27,28.50,46.04,80.22,36.32,28.23,42.50,13.95,114.82,29.23,28.95,28.32,26.50,44.42,76.17,33.33,23.86,47.09,14.86,-162,-155,-155,-150,-167,+135,+135,+135,+142,+130
346,2019-12-09,UTA,OKC,90,104,13-10,10-12,106.57,26.91,25.26,28.30,26.09,45.34,77.22,38.53,21.43,45.09,15.87,108.59,27.36,27.45,26.23,25.86,46.42,79.64,35.07,21.50,42.77,13.50,-400,-380,-380,-380,-400,+290,+290,+315,+315,+300
347,2019-12-09,GS,MEM,102,110,5-19,6-16,104.67,25.58,26.88,25.25,26.58,43.36,82.53,32.64,23.79,43.04,14.17,108.68,28.59,26.00,26.68,26.77,45.21,76.78,34.25,26.32,44.77,15.32,-155,-155,-155,-150,-169,+135,+135,+152,+135,+130
348,2019-12-10,CHR,WAS,114,107,9-16,7-15,105.44,27.48,27.80,25.88,23.92,44.42,74.27,36.67,24.08,41.72,15.08,118.18,29.14,30.91,28.32,29.82,47.36,81.25,37.15,28.27,41.50,13.68,+100,+105,+105,+100,+100,-125,-125,-120,-120,-120
349,2019-12-10,MIA,ATL,135,121,17-6,6-17,110.96,28.96,28.09,26.09,26.26,47.23,76.12,38.38,24.87,45.04,16.74,108.65,25.57,27.91,26.91,27.57,45.45,75.23,31.74,23.48,42.00,17.00,-380,-400,-400,-370,-435,+300,+300,+325,+305,+295
350,2019-12-10,PHI,DEN,97,92,17-7,14-7,110.17,29.04,27.29,28.13,25.21,47.75,74.64,36.78,26.96,46.21,15.75,106.48,25.71,26.86,26.43,26.05,44.67,74.28,35.36,26.05,46.24,13.14,-220,-235,-235,-220,-182,+195,+195,+150,+190,+180
351,2019-12-10,POR,NY,115,87,9-15,4-19,112.71,27.79,27.04,28.83,27.00,45.03,81.71,36.20,20.13,46.29,13.38,100.61,24.09,26.43,25.83,24.26,42.14,67.47,35.60,19.96,44.48,14.65,-470,-550,-550,-460,-450,+375,+375,+350,+370,+355
352,2019-12-11,IND,BOS,122,117,15-9,17-5,108.79,25.54,28.54,28.46,25.50,46.77,81.11,36.55,24.46,44.54,13.42,110.64,25.32,27.14,28.73,29.14,45.04,79.92,35.65,23.36,45.68,12.73,-130,+100,+100,-120,-115,-120,-120,+104,+110,+100
353,2019-12-11,CLE,HOU,110,116,5-18,15-8,102.26,24.70,23.83,26.70,27.04,43.06,76.43,33.06,20.30,43.65,14.83,120.43,27.91,32.22,30.35,27.74,44.70,79.08,34.08,22.09,48.35,15.43,+525,+525,+525,+550,+505,-850,-850,-652,-750,-800
354,2019-12-11,TOR,LAC,92,112,16-7,18-7,111.65,26.65,28.52,29.35,26.48,45.31,80.19,38.15,25.30,46.30,14.52,115.08,27.64,28.60,28.60,29.84,45.63,77.59,35.48,23.20,49.20,15.24,+123,+145,+145,+125,+102,-165,-165,-122,-143,-145
355,2019-12-11,ORL,LAL,87,96,11-12,21-3,102.96,26.96,24.91,24.96,26.13,43.03,78.43,33.00,22.39,45.57,13.22,114.50,29.29,29.58,29.33,25.63,48.96,74.54,37.03,26.67,45.25,14.38,+380,+375,+375,+350,+239,-550,-550,-276,-500,-450
356,2019-12-11,BKN,CHR,108,113,13-10,10-16,112.61,27.70,29.09,28.61,26.17,45.31,74.54,35.05,24.43,47.22,15.17,105.77,27.50,27.69,26.00,24.23,44.43,74.50,36.77,24.00,41.96,15.00,-550,-600,-600,-530,-482,+400,+400,+391,+410,+400
357,2019-12-11,CHI,ATL,136,102,8-17,6-18,105.40,26.56,26.12,26.16,26.24,42.50,74.96,34.67,22.92,43.44,14.92,109.17,25.75,28.17,27.13,27.29,45.53,74.77,32.09,23.75,41.79,16.75,-260,-270,-270,-255,-216,+220,+220,+191,+220,+215
358,2019-12-11,MIN,UTA,116,127,10-13,13-11,114.57,29.30,29.13,28.00,26.39,44.52,76.32,33.18,23.43,47.00,14.91,105.88,26.79,25.17,28.00,25.92,45.12,77.35,38.00,21.33,45.21,15.79,-116,-115,-115,-115,+105,-105,-105,-116,-104,-105
359,2019-12-11,PHO,MEM,108,115,11-12,7-16,115.70,29.61,26.91,29.43,28.61,46.20,80.18,36.50,28.35,42.48,13.74,108.74,28.61,25.96,27.00,26.57,45.39,76.77,34.43,26.43,44.65,15.43,-305,-300,-300,-310,-300,+250,+250,+250,+245,+255
360,2019-12-11,MIL,NOP,127,112,21-3,6-18,120.54,29.50,29.58,30.25,31.00,48.22,71.73,35.56,25.92,51.96,14.50,112.75,29.50,27.38,27.17,28.21,44.93,73.80,36.22,24.54,44.38,15.63,-510,-500,-500,-470,-959,+350,+350,+692,+390,+360
361,2019-12-11,SAC,OKC,94,93,10-13,11-12,105.70,26.83,26.65,25.91,25.70,44.82,78.46,35.36,22.78,41.74,14.43,108.39,27.26,27.39,26.57,25.57,46.44,79.79,34.80,21.48,42.91,13.35,-135,-140,-140,-130,-128,+120,+120,+108,+115,+110
362,2019-12-11,GS,NY,122,124,5-20,4-20,104.56,25.36,26.88,25.52,26.44,43.12,82.59,32.95,23.76,43.16,14.20,100.04,24.00,26.13,25.50,24.42,41.83,67.22,34.71,19.79,44.58,14.50,-210,-220,-220,-205,-203,+180,+180,+180,+180,+175
363,2019-12-12,BOS,PHI,109,115,17-6,18-7,110.91,25.61,27.04,29.09,28.87,45.23,79.80,35.79,23.43,45.61,12.83,109.64,28.92,27.36,28.12,24.76,47.49,74.47,36.61,26.84,46.32,15.72,-117,-125,-125,-115,-116,+105,+105,+105,-103,-105
364,2019-12-12,SAN,CLE,109,117,9-14,5-19,111.65,25.87,28.48,29.30,26.91,46.46,77.97,35.27,24.57,46.00,13.43,102.58,24.88,24.00,26.63,27.08,43.42,76.21,33.38,20.67,43.33,14.83,-800,-850,-850,-800,-550,+525,+525,+425,+550,+550
365,2019-12-12,DET,DAL,111,122,10-14,16-7,108.58,29.38,26.42,25.75,27.04,47.00,74.12,39.23,24.83,43.17,15.63,117.96,29.70,30.17,30.22,27.57,46.61,78.01,36.16,24.35,47.78,12.35,+195,+240,+240,+185,+175,-290,-290,-208,-225,-225
366,2019-12-12,DEN,POR,114,99,14-8,10-15,105.82,25.77,26.68,26.41,25.59,44.62,74.77,34.98,26.18,45.86,13.14,112.80,27.96,27.08,28.72,27.08,44.97,81.79,36.46,20.12,46.76,13.32,-320,-340,-340,-330,-260,+270,+270,+215,+260,+270
367,2019-12-13,ORL,HOU,107,130,11-13,16-8,102.29,26.21,25.08,25.04,25.96,42.99,77.99,32.92,22.29,45.38,13.25,120.25,28.21,32.08,30.08,27.75,44.89,79.48,34.33,21.92,47.83,15.33,+220,+225,+225,+235,+215,-275,-275,-260,-260,-275
368,2019-12-13,MIA,LAL,110,113,18-6,22-3,111.96,29.25,28.17,26.13,26.17,47.42,75.84,38.16,25.29,45.38,16.50,113.76,29.16,29.40,28.88,25.68,48.71,73.79,37.10,26.40,45.40,14.32,+205,+205,+205,+205,+170,-245,-245,-200,-245,-245
369,2019-12-13,PHI,NOP,116,109,19-7,6-19,109.85,28.88,27.38,28.00,25.12,47.58,74.79,37.09,26.85,46.27,15.54,112.72,29.12,27.32,27.68,28.12,44.90,74.12,36.19,24.72,44.28,15.84,-325,-330,-330,-310,-550,+265,+265,+425,+255,+255
370,2019-12-13,ATL,IND,100,110,6-19,16-9,108.88,26.04,27.80,27.44,26.80,45.41,74.70,32.19,23.84,41.76,17.00,109.32,25.72,28.64,28.24,26.00,46.82,81.28,36.68,24.56,44.20,13.28,+200,+220,+220,+210,+210,-270,-270,-250,-240,-250
371,2019-12-13,CHI,CHR,73,83,9-17,11-16,106.58,26.96,26.23,26.69,26.38,43.10,75.42,34.96,23.27,43.38,14.85,106.04,27.44,27.67,26.19,24.41,44.30,74.87,36.99,23.85,42.15,14.74,-300,-290,-290,-320,-260,+240,+240,+220,+240,+260
372,2019-12-13,MEM,MIL,114,127,8-16,22-3,109.00,28.54,25.88,27.25,26.75,45.53,76.99,34.66,26.29,45.08,15.54,120.80,29.72,29.76,30.48,30.64,48.45,71.98,36.08,25.96,51.60,14.48,+625,+650,+650,+600,+320,-1100,-1100,-400,-950,-900
373,2019-12-13,UTA,GS,114,106,14-11,5-21,106.72,26.72,25.52,28.40,26.08,45.58,77.35,38.34,21.40,45.20,15.76,105.23,25.15,27.00,25.69,26.65,43.12,82.14,32.66,23.88,43.27,13.96,-1200,-1200,-1200,-1300,-800,+700,+700,+550,+750,+725
374,2019-12-13,MIN,LAC,117,124,10-14,19-7,114.63,29.04,29.42,27.83,26.67,44.50,76.50,33.33,23.21,46.79,14.75,114.96,27.62,28.92,28.42,29.62,45.57,78.04,35.23,23.42,49.23,15.35,+167,+190,+190,+170,+190,-230,-230,-230,-192,-200
375,2019-12-13,SAC,NY,101,103,11-13,5-20,105.21,26.67,26.17,26.13,25.67,44.80,78.05,35.24,22.33,41.67,14.46,101.00,24.24,26.60,25.24,24.44,42.08,67.71,34.96,20.00,45.12,14.64,-415,-420,-420,-400,-400,+310,+310,+315,+330,+315
376,2019-12-14,PHO,SAN,119,121,11-13,9-15,115.38,29.17,27.13,29.38,28.63,45.92,80.34,36.10,28.38,42.54,13.67,111.54,25.58,28.29,29.13,27.25,46.55,78.06,35.17,24.33,45.58,13.38,+110,+115,+115,+110,-145,-135,-135,+125,-130,-130
377,2019-12-14,TOR,BKN,110,102,16-8,13-11,110.83,26.88,27.92,29.17,26.25,44.89,80.55,37.49,25.13,46.33,14.67,112.42,27.96,29.13,28.33,26.00,45.23,74.09,34.68,24.25,47.42,15.04,-310,-330,-330,-310,-325,+265,+265,+255,+250,+255
378,2019-12-14,CHI,LAC,109,106,9-18,20-7,105.33,26.52,26.19,26.07,26.26,42.61,75.66,34.45,23.15,43.44,14.74,115.30,27.81,29.04,28.74,29.33,45.70,78.67,35.47,23.15,49.07,15.48,+137,+150,+150,+145,+260,-170,-170,-320,-157,-165
379,2019-12-14,MEM,WAS,128,111,8-17,7-16,109.20,28.56,26.16,27.48,26.44,45.24,77.05,35.03,26.32,45.08,15.44,117.70,28.74,30.78,28.26,29.91,47.14,81.18,36.90,28.22,41.65,13.52,-119,-125,-125,-120,-120,+105,+105,+100,-101,+100
380,2019-12-14,MIL,CLE,125,108,23-3,6-19,121.04,29.92,29.73,30.31,30.88,48.52,72.63,36.10,25.81,51.73,14.58,103.16,25.00,24.04,26.56,27.00,43.53,75.97,33.37,20.72,43.60,14.96,-1400,-1400,-1400,-1200,-1400,+750,+750,+850,+825,+700
381,2019-12-14,DAL,MIA,118,122,17-7,18-7,118.13,29.88,30.21,30.21,27.54,46.79,77.69,36.17,24.38,47.96,12.29,111.88,29.24,28.24,26.12,26.12,47.36,75.96,37.85,25.24,44.92,16.16,-450,-400,-400,-450,-325,+300,+300,+255,+350,+350
382,2019-12-14,HOU,DET,107,115,17-8,10-15,120.64,28.20,32.16,30.24,28.00,45.31,79.71,35.08,21.88,47.60,15.08,108.68,29.36,26.52,25.80,27.00,46.91,73.94,39.05,24.76,42.80,15.28,-355,-350,-350,-340,-450,+275,+275,+350,+280,+275
383,2019-12-14,DEN,OKC,110,102,15-8,11-13,106.17,26.09,26.78,26.43,25.57,44.75,74.27,35.74,26.13,45.96,13.00,107.75,26.88,27.46,26.46,25.42,46.31,79.39,35.01,21.58,42.96,13.46,-245,-270,-270,-235,-325,+220,+220,+255,+205,+195
384,2019-12-15,NOP,ORL,119,130,6-20,11-14,112.58,28.96,27.50,27.58,28.08,44.84,73.78,36.22,24.69,44.31,15.58,102.48,26.04,25.40,24.96,26.08,43.03,77.90,33.29,22.36,45.04,12.96,-114,+100,+100,-110,-135,-120,-120,+115,-106,-110
385,2019-12-15,IND,CHR,107,85,17-9,12-16,109.35,25.85,28.85,28.04,25.92,46.95,81.03,36.52,24.69,44.27,13.31,105.21,27.32,27.39,25.79,24.39,44.09,75.08,36.45,23.75,42.79,14.93,-850,-800,-800,-850,-746,+500,+500,+564,+575,+575
386,2019-12-15,ATL,LAL,96,101,6-20,23-3,108.54,25.88,27.73,27.73,26.42,45.25,74.50,31.84,23.85,42.08,16.92,113.73,29.19,29.08,29.19,25.65,48.74,73.45,36.88,26.38,45.58,14.50,+600,+650,+650,+600,+600,-1100,-1100,-900,-900,-900
387,2019-12-15,BKN,PHI,109,89,13-12,20-7,112.00,28.08,29.12,28.12,25.72,44.93,73.99,34.26,24.24,47.88,15.24,110.07,29.26,27.22,28.07,25.07,47.65,74.40,37.04,26.74,46.30,15.30,+147,+150,+150,+150,+170,-170,-170,-195,-167,-170
388,2019-12-15,DEN,NY,111,105,16-8,6-20,106.33,26.13,26.71,26.58,25.67,44.98,74.26,35.38,26.29,45.88,13.08,101.08,24.08,26.54,25.31,24.69,42.26,67.59,34.77,20.15,45.23,14.38,-575,-650,-650,-600,-600,+425,+425,+440,+435,+440
389,2019-12-15,GS,SAC,79,100,5-22,11-14,105.26,25.30,27.00,25.78,26.48,43.20,81.66,32.60,23.70,43.44,13.89,105.04,26.88,26.00,26.12,25.48,44.88,78.00,35.62,22.20,41.64,14.40,+168,+170,+170,+170,+130,-200,-200,-150,-193,-200
390,2019-12-16,DET,WAS,119,133,11-15,7-17,108.92,29.38,26.73,25.81,27.00,46.81,74.36,38.76,24.85,43.27,15.23,117.42,28.79,30.50,28.33,29.79,46.96,80.99,36.90,27.96,41.33,13.71,-142,-145,-145,-145,-210,+125,+125,+175,+122,+125
391,2019-12-16,TOR,CLE,133,113,17-8,6-20,110.80,27.32,27.88,29.00,26.00,44.62,80.53,37.38,24.96,46.52,14.52,103.35,24.81,24.31,26.62,27.08,43.61,75.89,33.77,20.96,43.65,15.08,-900,-1000,-1000,-1000,-1100,+600,+600,+700,+600,+650
392,2019-12-16,OKC,CHI,109,106,11-14,10-18,107.52,26.60,27.52,26.16,25.76,46.33,79.67,34.74,21.60,42.72,13.52,105.46,26.43,26.36,26.18,26.21,42.77,75.88,34.78,23.07,43.68,14.82,-220,-230,-230,-220,-250,+190,+190,+210,+190,+180
393,2019-12-16,MIL,DAL,116,120,24-3,17-8,121.19,29.78,30.22,30.41,30.59,48.72,72.65,36.16,25.81,51.33,14.48,118.12,29.60,30.08,30.24,27.68,46.69,77.33,36.27,24.60,47.96,12.24,-650,-700,-700,-700,-650,+450,+450,+475,+475,+500
394,2019-12-16,MEM,MIA,118,111,9-17,19-7,109.92,28.81,26.46,27.77,26.35,45.66,77.52,35.22,26.54,45.12,15.73,112.27,29.54,28.54,25.81,25.92,47.17,76.27,37.95,25.31,45.08,15.85,+130,+145,+145,+130,+195,-165,-165,-235,-150,-150
395,2019-12-16,HOU,SAN,109,107,17-9,10-15,120.12,28.35,31.69,29.96,28.15,45.09,79.39,34.84,21.73,47.54,14.92,111.92,25.68,27.80,29.32,27.40,46.32,77.80,34.78,24.28,46.24,13.28,-525,-610,-610,-600,-550,+405,+405,+410,+405,+440
396,2019-12-16,PHO,POR,110,111,11-14,10-16,115.52,28.72,27.24,29.48,28.64,45.82,80.03,35.60,28.40,43.20,13.52,112.27,27.88,27.08,28.58,26.85,45.07,81.61,36.24,20.19,46.31,13.12,+116,+125,+125,+115,-110,-145,-145,-110,-136,-135
397,2019-12-17,IND,LAL,105,102,18-9,24-3,109.26,26.11,28.74,27.48,26.26,46.89,81.19,36.14,24.89,44.52,13.15,113.26,29.00,29.15,29.11,25.41,48.53,73.41,36.10,26.19,45.96,14.78,-110,+110,+110,-105,-200,-130,-130,+170,-110,-115
398,2019-12-17,CHR,SAC,110,102,12-17,12-14,104.52,27.07,27.28,25.66,24.21,43.61,74.72,35.80,23.55,43.24,14.76,104.85,26.85,25.96,26.19,25.31,45.32,78.32,35.86,22.38,41.50,14.88,+180,+175,+175,+175,+165,-210,-210,-190,-210,-205
399,2019-12-17,NY,ATL,143,120,6-21,6-21,101.22,24.00,26.63,25.59,24.56,42.44,67.93,34.39,20.15,45.30,14.26,108.07,25.85,27.56,27.81,26.11,44.92,75.04,31.69,23.63,42.07,17.00,-132,-130,-130,-130,-115,+110,+110,+104,+112,+110
400,2019-12-17,NOP,BKN,101,108,6-21,14-12,112.81,29.00,27.48,27.56,28.33,45.15,73.30,36.55,25.04,44.15,15.63,111.88,28.08,29.12,28.04,25.73,44.97,74.10,34.34,24.15,48.00,15.27,+105,+115,+115,+110,+100,-135,-135,-110,-125,-130
401,2019-12-17,UTA,ORL,109,102,15-11,12-14,107.00,26.54,25.58,28.73,26.15,45.62,77.35,38.52,21.42,45.12,15.65,103.54,25.96,25.73,25.58,26.27,43.37,78.03,34.00,22.73,44.81,12.81,-275,-280,-280,-265,-222,+230,+230,+196,+225,+225
402,2019-12-17,LAC,PHO,120,99,20-8,11-15,114.96,27.86,29.00,28.50,29.25,45.63,78.36,35.71,23.04,48.75,15.46,115.31,28.88,27.50,29.15,28.38,45.81,80.16,35.59,28.50,43.23,13.77,-1400,-1200,-1200,-1200,-1100,+700,+700,+700,+825,+700
403,2019-12-18,CLE,CHR,100,98,6-21,13-17,103.70,24.96,24.33,26.74,27.15,43.81,75.91,33.79,21.30,43.48,14.89,104.70,27.03,27.27,25.70,24.40,43.75,74.55,36.01,23.63,43.50,14.80,-145,-140,-140,-145,-160,+120,+120,+140,+125,+125
404,2019-12-18,WAS,CHI,109,110,8-17,10-19,118.04,29.36,30.24,28.36,30.08,47.29,80.99,37.57,28.08,41.12,13.76,105.48,26.79,26.52,26.03,25.86,42.99,76.06,34.61,23.21,43.24,14.76,-113,-115,-115,-115,-115,-105,-105,-105,-107,-105
405,2019-12-18,PHI,MIA,104,108,20-8,19-8,109.32,29.04,26.96,27.89,25.00,47.49,73.99,36.47,26.46,46.00,15.32,112.22,29.63,28.44,25.89,25.89,47.12,76.60,38.16,25.19,44.70,15.78,-380,-400,-400,-370,-283,+300,+300,+245,+305,+295
406,2019-12-18,DET,TOR,99,112,11-16,18-8,109.30,29.44,26.85,25.96,27.04,46.84,74.16,38.51,25.00,43.00,15.19,111.65,27.69,27.92,29.35,26.12,45.15,80.41,37.81,25.19,46.31,14.23,+111,+125,+125,+115,+160,-145,-145,-180,-131,-135
407,2019-12-18,OKC,MEM,126,122,12-14,10-17,107.58,26.19,27.73,26.42,25.81,46.47,79.78,35.28,21.58,42.69,14.00,110.22,29.07,26.85,27.56,26.22,45.77,77.12,35.25,26.59,45.11,15.70,-260,-250,-250,-260,-275,+210,+210,+225,+220,+220
408,2019-12-18,MIN,NOP,99,107,10-15,6-22,114.72,29.04,29.40,27.64,27.04,44.51,76.90,32.95,22.96,46.48,14.88,112.39,28.71,27.00,27.61,28.36,44.69,73.04,36.21,24.86,44.68,15.36,-155,-160,-160,-160,-450,+140,+140,+350,+135,+140
409,2019-12-18,DEN,ORL,113,104,17-8,12-15,106.52,26.40,27.00,26.32,25.60,45.06,74.03,35.39,26.32,45.96,12.92,103.48,25.74,25.78,25.52,26.44,43.44,77.91,33.41,22.67,44.67,12.44,-460,-550,-550,-450,-460,+375,+375,+360,+360,+350
410,2019-12-18,DAL,BOS,103,109,18-8,17-7,118.19,29.85,29.81,30.12,27.92,46.69,77.50,36.38,24.69,48.12,12.31,110.83,25.96,26.96,28.75,28.88,45.27,79.89,35.78,23.46,45.08,12.54,+100,+120,+120,+105,-105,-140,-140,-115,-120,-125
411,2019-12-18,POR,GS,122,112,11-16,5-23,112.22,27.78,27.33,28.67,26.63,45.15,81.72,36.42,20.22,46.11,13.37,104.32,25.04,26.89,25.46,26.25,43.07,81.40,32.33,23.71,42.82,14.11,-500,-580,-580,-500,-481,+390,+390,+360,+380,+375
412,2019-12-19,ATL,UTA,106,111,6-22,16-11,108.50,25.89,27.50,27.93,26.46,44.94,75.04,31.84,23.50,41.86,16.75,107.07,26.52,25.81,28.56,26.19,45.66,76.98,38.65,21.63,45.59,15.59,+225,+230,+230,+230,+210,-280,-280,-250,-275,-270
413,2019-12-19,MIL,LAL,111,104,24-4,24-4,121.00,29.50,30.36,30.04,30.93,48.44,72.59,35.81,25.93,51.36,14.25,112.86,28.96,28.96,28.93,25.43,48.48,72.70,35.72,26.25,45.82,14.71,-158,-150,-150,-150,-192,+130,+130,+167,+138,+130
414,2019-12-19,SAN,BKN,118,105,10-16,15-12,111.73,26.04,28.15,28.85,27.04,46.17,78.03,34.85,24.23,46.54,13.46,111.74,27.81,28.81,27.70,25.96,44.84,74.09,34.10,24.19,48.26,15.11,-180,-170,-170,-180,-140,+150,+150,+127,+160,+160
415,2019-12-19,LAC,HOU,117,122,21-8,18-9,115.14,27.97,28.79,28.76,29.28,45.80,78.21,35.99,23.03,48.59,15.45,119.70,28.07,31.70,29.96,28.07,44.92,78.93,34.52,21.67,47.93,14.81,-216,-225,-225,-220,-200,+185,+185,+178,+186,+180
416,2019-12-20,CLE,MEM,114,107,7-21,10-18,103.57,25.11,24.32,26.61,27.04,44.11,75.93,33.59,21.43,43.64,15.18,110.64,29.18,27.18,27.71,26.07,45.98,77.19,35.39,26.61,45.18,15.61,+120,+130,+130,+115,-110,-150,-150,-110,-140,-135
417,2019-12-20,IND,SAC,119,105,19-9,12-15,109.11,26.04,28.64,27.50,26.29,46.94,80.57,36.27,24.79,44.46,13.11,104.74,26.63,25.96,26.41,25.22,45.16,78.69,35.82,22.41,41.19,14.70,-225,-235,-235,-205,-200,+195,+195,+170,+195,+175
418,2019-12-20,BOS,DET,114,93,18-7,11-17,110.76,26.08,26.72,28.64,29.04,45.09,80.43,35.60,23.04,45.44,12.64,108.93,29.43,27.14,25.57,26.79,46.77,73.95,37.69,24.79,43.18,15.18,-450,-550,-550,-450,-290,+375,+375,+237,+350,+350
419,2019-12-20,TOR,WAS,122,118,19-8,8-18,111.67,27.78,28.37,29.22,25.74,45.06,80.69,37.78,25.26,46.33,14.15,117.69,29.27,30.27,28.31,29.42,46.84,81.18,37.25,27.81,41.65,13.77,-280,-270,-270,-270,-280,+220,+220,+230,+230,+230
420,2019-12-20,PHI,DAL,98,117,20-9,18-9,109.14,29.03,26.69,27.83,25.17,47.30,74.39,36.21,26.38,45.83,15.24,117.63,29.81,29.67,29.67,28.00,46.41,77.60,36.32,24.63,47.89,12.11,-425,-400,-400,-390,-350,+300,+300,+281,+340,+310
421,2019-12-20,MIA,NY,129,114,20-8,7-21,112.07,29.25,28.75,25.89,25.89,47.11,76.69,38.18,25.21,44.79,15.64,102.71,24.61,26.96,25.82,24.89,42.96,68.36,34.79,20.50,45.64,14.14,-475,-500,-500,-430,-650,+350,+350,+477,+375,+335
422,2019-12-20,OKC,PHO,126,108,13-14,11-16,108.26,26.22,27.89,26.70,26.07,46.78,79.76,35.09,21.70,42.41,13.93,114.70,28.67,27.26,29.00,28.44,45.58,80.00,35.34,28.56,43.48,13.96,-155,-150,-150,-145,-210,+130,+130,+175,+135,+125
423,2019-12-20,DEN,MIN,109,100,18-8,10-16,106.77,26.42,26.65,26.81,25.73,45.15,74.71,35.58,26.38,46.19,13.08,114.12,28.88,29.23,27.42,27.04,44.24,76.36,32.67,22.85,46.35,14.69,-650,-650,-650,-650,-650,+425,+425,+475,+475,+470
424,2019-12-20,POR,ORL,118,103,12-16,12-16,112.57,28.21,27.32,28.71,26.57,45.16,82.07,36.18,20.18,46.50,13.25,103.50,25.96,25.86,25.18,26.50,43.41,78.35,33.56,22.75,44.32,12.43,-160,-180,-180,-160,-160,+160,+160,+140,+140,+140
425,2019-12-20,GS,NOP,106,102,5-24,7-22,104.59,25.17,27.24,25.48,26.03,42.93,80.71,32.77,23.72,43.07,13.90,112.21,28.83,27.14,27.48,28.07,44.67,73.30,36.40,24.79,45.03,15.41,+110,+120,+120,+115,-105,-140,-140,-115,-130,-135
426,2019-12-21,CHR,UTA,107,114,13-18,17-11,104.48,26.84,27.03,25.61,24.71,43.65,74.19,35.98,23.68,43.23,14.61,107.21,26.57,25.75,28.64,26.25,45.71,76.65,38.28,21.50,45.86,15.68,+230,+230,+230,+250,+190,-280,-280,-220,-280,-300
427,2019-12-21,BKN,ATL,122,112,15-13,6-23,111.50,28.00,28.61,27.61,25.89,44.75,74.96,33.59,23.89,48.21,15.21,108.41,26.03,27.45,27.93,26.31,44.88,75.45,32.02,23.52,41.79,16.72,-330,-340,-340,-310,-325,+270,+270,+255,+260,+255
